id,complexity,n_classes,n_functions,loc,lloc,sloc,comments,multilines,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,imports,assignments,assignments_unique,kwds,kwds_unique,lt_numbers,lt_strings,lt_booleans,lgc_op,lgc_op_unique,and_op,or_op,not_op,arithmetic_op,arithmetic_op_unique,add_op,minus_op,mult_op,div_op,mod_op,power_op,div_floor_op,cmp_op,cmp_op_unique,equal_op,not_eq_op,lt_op,gt_op,less_op,greater_op,bitwise_op,bitwise_op_unique,bitwise_and,bitwise_or,bitwise_xor,bitwise_not,lshift_op,rshift_op,identity_op,membership_op,conditionals,ifs,elifs,elses,loops,whiles,fors,breaks,continues,builtin_f,builtin_f_unique,type_f,type_f_unique,lambdas,lpar,lsqb,lbrace,commas,colons,dots,prints,inputs,len,uident,uident_unique,uident_mean,uident_per_line,uident_chars,modulo,has_comments,has_operators,has_operands,has_imports,has_kwds,has_numbers,has_strs,has_bools,has_lgc_op,has_arth_op,has_cmp_op,has_conditionals,has_ifs,has_elifs,has_elses,has_loops,has_fors,has_whiles,has_add_sub,has_mult_div,has_blocks,adj_arg_ovl,adj_stem_ovl,arg_ovl,stem_ovl,adjacent_refs,anaphoric_refs,words_before_main_verb,add_neg_conn_ratio,add_pos_conn_ratio,and_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,conn_ratio,if_ratio,log_neg_conn_ratio,log_pos_conn_ratio,logic_operators,negation_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,mean_noun_phrase,ttr,cw_freq,min_cw_freq,adjective_ratio,adverbs,content_words,function_words,personal_pronouns,pronoun_ratio,verbs,adjectives_ambiguity,adverbs_ambiguity,hypernyms_verbs,nouns_ambiguity,verbs_ambiguity,paragraphs,sentences,sentences_per_paragraph,syllables_per_content_word,words,words_per_sentence,flesch,tentativas,media_submissoes,media_tempo_foco,taxa_acerto,classificacao_inep,classificacao_ter,classificacao_bin
1394,2.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,3.0,4.0,7.0,6.0,12.0,11.0,18.0,27.651484454403228,62.269769135471364,3.4285714285714284,213.4963513216161,0.020756589711823783,11.860908406756446,0.0,4.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,3.0,1.8333333333333333,1.0,6.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,5.75,8.0,2.9,4.1,0.0,0.0,1.4,0.0,0.00943,0.0,0.0,0.04717,0.04717,0.01887,0.0,0.03774,0.0283,0.0,0.0,0.0,8.2,0.5342899999999999,333598.32787,637.0,0.0566,0.0,0.57547,0.42453,0.0,0.0283,0.12264,2.0,0.0,0.8333299999999999,3.4359,9.1,1.0,5.0,5.0,2.68852,106.0,21.2,53.32832,80,7.65,821.9569250000002,0.66,Fácil,Fácil,Fácil
1395,2.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,3.0,4.0,7.0,6.0,12.0,11.0,18.0,27.651484454403228,62.269769135471364,3.4285714285714284,213.4963513216161,0.020756589711823783,11.860908406756446,0.0,4.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,3.0,1.8333333333333333,1.0,6.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,3.25,3.75,2.6,3.1,0.0,0.0,2.6,0.0,0.0099,0.0,0.0,0.0495,0.0495,0.0198,0.0,0.0396,0.0198,0.0,0.0,0.0,5.46667,0.555,217385.77586,591.2,0.05941,0.0198,0.57426,0.42574,0.0,0.0495,0.14851,1.16667,0.0,1.14286,4.41935,10.63636,1.0,5.0,5.0,2.75862,101.0,20.2,50.75576,58,5.689655172413793,863.5273965517241,0.64,Fácil,Fácil,Fácil
1396,2.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,3.0,2.0,4.0,3.0,6.0,6.0,9.0,10.0,23.264662506490406,1.5,34.89699375973561,0.007754887502163467,1.9387218755408668,0.0,4.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0,3.0,1.5,0.8181818181818182,6.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,4.2,5.6,3.4,5.33333,0.0,0.0,1.5,0.0,0.0099,0.0,0.0,0.0495,0.0495,0.0198,0.0,0.0297,0.0198,0.0,0.0,0.0,6.08333,0.485,536919.2857100001,228.83333,0.07921,0.0198,0.62376,0.37624,0.0,0.0297,0.21782,2.875,0.0,1.09524,5.37931,10.0,1.0,6.0,6.0,2.34921,101.0,16.83333,70.08778000000001,106,6.226415094339623,536.1709339622643,0.8,Fácil,Fácil,Fácil
1397,2.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,3.0,4.0,7.0,6.0,12.0,11.0,18.0,27.651484454403228,62.269769135471364,3.4285714285714284,213.4963513216161,0.020756589711823783,11.860908406756446,0.0,4.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,3.0,1.8333333333333333,1.0,6.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,3.4,6.8,1.4,3.86667,0.0,0.0,2.5,0.0,0.016390000000000002,0.0082,0.0,0.03279,0.04098,0.016390000000000002,0.0,0.02459,0.02459,0.0,0.0,0.0,6.881939999999998,0.50565,418650.58904,784.5,0.09016,0.02459,0.59836,0.40164,0.0,0.03279,0.18033,1.72727,5.0,0.59091,4.05882,10.1875,1.0,6.0,6.0,2.73973,122.0,20.33333,52.06224,74,3.2027027027027026,759.7623243243241,0.59,Médio,Médio,Não Fácil
1398,2.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,3.0,4.0,11.0,8.0,16.0,15.0,24.0,46.05374780501028,93.76537429460444,2.9090909090909087,272.7719979479402,0.03125512476486815,15.153999885996676,0.0,4.0,1.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,3.0,1.8333333333333333,1.0,6.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,7.75,9.75,4.0,6.0,0.0,0.0,4.0,0.0,0.01379,0.0069,0.0,0.04828,0.05517,0.01379,0.0,0.034480000000000004,0.02069,0.0,0.0,0.0,4.75455,0.52261,344342.04598,119.0,0.07586,0.01379,0.6,0.4,0.0,0.04828,0.13793,2.09091,0.0,0.61111,2.8913,9.84615,1.0,5.0,5.0,2.68966,145.0,29.0,42.03172,89,4.224719101123595,595.1061460674157,0.79,Fácil,Fácil,Fácil
1399,2.0,0.0,0.0,20.0,12.0,12.0,8.0,0.0,4.0,4.0,7.0,7.0,14.0,11.0,21.0,27.651484454403228,72.64806399138325,4.0,290.592255965533,0.024216021330461083,16.14401422030739,0.0,7.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,1.0,0.0,13.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,18.0,5.0,1.6363636363636365,0.8571428571428571,4.8,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1.8,3.0,2.4,3.4,0.6,1.8,4.83333,0.0,0.04878,0.02439,0.0,0.02439,0.06504,0.0,0.0,0.04065,0.03252,0.0,0.0,0.0,6.11806,0.56458,182952.68919,1833.83333,0.10569,0.03252,0.60163,0.39837,0.0025,0.06504,0.13008,1.44444,0.0,0.75,3.58974,7.444439999999998,1.0,6.0,6.0,2.89189,123.0,20.5,38.19335,64,4.125,817.3138906249998,0.66,Fácil,Fácil,Fácil
1400,2.0,0.0,0.0,11.0,9.0,9.0,0.0,0.0,2.0,3.0,8.0,5.0,10.0,11.0,15.0,28.754887502163466,51.89147427955947,1.875,97.296514274174,0.01729715809318649,5.405361904120777,0.0,6.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,13.0,5.0,1.625,1.0833333333333333,4.2,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,4.0,4.0,2.86111,3.25,0.125,0.125,1.44444,0.0,0.005520000000000001,0.0,0.0,0.01105,0.02762,0.0,0.0,0.01105,0.01105,0.005520000000000001,0.005520000000000001,0.005520000000000001,6.34788,0.6067100000000001,228402.98131,533.0,0.03867,0.005520000000000001,0.59116,0.40884,0.00207,0.06077000000000001,0.12707000000000002,3.5714300000000003,1.0,1.04762,2.86301,6.6470600000000015,1.0,9.0,9.0,2.48598,181.0,20.11111,64.83106,58,4.844827586206897,752.4516034482757,0.55,Médio,Médio,Não Fácil
1401,2.0,0.0,0.0,12.0,10.0,10.0,0.0,0.0,2.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.266194298518442,1.2,30.319433158222125,0.008422064766172813,1.6844129532345624,0.0,6.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,11.0,4.0,1.2222222222222223,0.8461538461538461,7.25,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0.25,0.5,0.47222,0.69444,0.875,1.75,0.55556,0.0,0.02913,0.01942,0.0,0.03883,0.05825,0.0,0.0,0.03883,0.03883,0.0,0.0,0.0,5.16667,0.6775,183286.75,325.33333,0.06796,0.0,0.5825199999999999,0.41748,0.025,0.1165,0.12621,1.5,0.0,1.23077,2.48571,8.8,1.0,9.0,9.0,2.98333,103.0,11.44444,47.48491,44,6.545454545454546,786.9326590909088,0.8,Fácil,Fácil,Fácil
1402,2.0,0.0,0.0,9.0,7.0,7.0,0.0,0.0,2.0,4.0,10.0,6.0,12.0,14.0,18.0,41.21928094887362,68.53238859703687,2.4,164.47773263288852,0.022844129532345624,9.13765181293825,0.0,4.0,1.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,8.0,3.0,1.3333333333333333,0.8,4.333333333333333,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,5.25,5.5,3.6,4.3,0.0,0.0,2.4,0.0,0.01653,0.01653,0.0,0.01653,0.03306,0.0,0.0,0.00826,0.02479,0.0,0.0,0.0,8.07667,0.59909,129282.08696,2204.4,0.02479,0.0,0.57025,0.42975,0.0,0.04959,0.12397,2.0,0.0,0.86667,2.44444,7.77778,1.0,5.0,5.0,2.56522,121.0,24.2,59.26704,52,2.326923076923077,605.9513461538462,0.79,Fácil,Fácil,Fácil
1403,2.0,0.0,0.0,9.0,7.0,7.0,0.0,0.0,2.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081736,1.6666666666666667,89.62406251802892,0.017924812503605784,4.9791145843349405,0.0,4.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,8.0,3.0,1.3333333333333333,0.8,5.666666666666668,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,7.66667,6.66667,7.83333,7.83333,0.0,0.0,2.75,0.0,0.015619999999999997,0.015619999999999997,0.0,0.007809999999999998,0.02344,0.0,0.0,0.0,0.02344,0.0,0.0,0.0,10.53125,0.56828,131955.26027,585.0,0.02344,0.0,0.57031,0.42969,0.01862,0.0625,0.11719,2.0,0.0,0.53333,2.59615,11.33333,1.0,4.0,4.0,2.87671,128.0,32.0,35.91905999999999,52,3.173076923076923,621.8248846153846,0.85,Fácil,Fácil,Fácil
1404,2.0,0.0,0.0,11.0,9.0,9.0,0.0,0.0,2.0,3.0,11.0,7.0,14.0,14.0,21.0,42.808635307173745,79.95445336320968,1.9090909090909087,152.64032005703666,0.026651484454403226,8.480017780946481,0.0,6.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,14.0,5.0,1.75,1.1666666666666667,3.2,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,9.25,10.0,9.2,10.1,0.0,0.0,2.0,0.0,0.00725,0.0,0.0,0.01449,0.01449,0.0,0.0,0.00725,0.00725,0.0,0.0,0.0,8.15,0.5859,206985.70588,5.0,0.05072,0.0,0.6159399999999999,0.38406,0.0,0.04348,0.1087,2.0,0.0,0.78571,3.08621,6.0,1.0,5.0,5.0,2.76471,138.0,27.6,39.36013,42,2.238095238095238,586.0647619047619,0.83,Fácil,Fácil,Fácil
1405,2.0,0.0,0.0,10.0,8.0,8.0,0.0,0.0,2.0,3.0,8.0,5.0,10.0,11.0,15.0,28.754887502163466,51.89147427955947,1.875,97.296514274174,0.01729715809318649,5.405361904120777,0.0,5.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,11.0,4.0,1.5714285714285714,1.0,3.5,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,6.0,6.5,3.9,4.0,0.0,0.0,1.8,0.0,0.008,0.0,0.0,0.032,0.032,0.0,0.0,0.016,0.008,0.0,0.0,0.0,6.223330000000002,0.5726899999999999,140315.71233,340.0,0.04,0.0,0.584,0.416,0.0,0.056,0.12,1.4,0.0,0.92857,4.0625,5.28571,1.0,5.0,5.0,2.79452,125.0,25.0,44.108,35,3.6,613.1810857142857,0.74,Fácil,Fácil,Fácil
1406,2.0,0.0,0.0,10.0,8.0,8.0,0.0,0.0,2.0,2.0,6.0,4.0,8.0,8.0,12.0,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,0.0,5.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,11.0,4.0,1.5714285714285714,1.0,4.5,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1.83333,2.5,1.80952,2.42857,0.0,0.0,3.71429,0.0,0.0129,0.00645,0.0,0.00645,0.025810000000000003,0.0,0.0,0.00645,0.0129,0.0,0.0129,0.0,5.7881,0.60696,232536.38372,655.0,0.01935,0.0,0.55484,0.4451600000000001,0.0,0.032260000000000004,0.16774,4.0,0.0,0.56522,3.90566,9.0,1.0,7.0,7.0,2.63953,155.0,22.14286,56.06839,41,2.951219512195122,687.6379268292684,0.83,Fácil,Fácil,Fácil
1407,2.0,0.0,0.0,15.0,12.0,12.0,0.0,0.0,3.0,4.0,10.0,5.0,10.0,14.0,15.0,41.21928094887362,57.11032383086405,2.0,114.22064766172814,0.019036774610288014,6.345591536762672,0.0,6.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,1.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,13.0,6.0,1.625,0.8125,3.6666666666666665,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0.66667,1.33333,1.95556,2.24444,0.0,0.0,1.8,0.0,0.03429,0.02857,0.0,0.02286,0.06857,0.01143,0.0,0.03429,0.04571,0.00571,0.00571,0.0,5.24333,0.57276,291009.87963000004,4658.9,0.05714,0.04,0.6171399999999999,0.38286,0.0,0.04,0.13714,3.7,0.6,0.80952,3.78788,6.9230800000000015,1.0,10.0,10.0,2.68519,175.0,17.5,52.20393,49,8.36734693877551,755.2406938775512,0.61,Médio,Médio,Não Fácil
1408,2.0,0.0,0.0,11.0,9.0,9.0,0.0,0.0,2.0,3.0,10.0,7.0,14.0,13.0,21.0,37.974168451037094,77.70923408096293,2.1,163.18939157002217,0.025903078026987644,9.066077309445676,0.0,6.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,14.0,5.0,1.75,1.1666666666666667,4.4,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1.66667,2.0,1.37778,1.6,0.0,0.0,1.4,0.0,0.00758,0.00758,0.0,0.00758,0.01515,0.0,0.0,0.00758,0.02273,0.0,0.0,0.0,4.78333,0.58273,302859.3,334.6,0.01515,0.01515,0.60606,0.39394,0.0,0.03788,0.13635999999999998,2.0,2.0,1.375,2.19231,5.75,1.0,10.0,10.0,2.525,132.0,13.2,68.15973000000001,50,2.48,510.84116,0.8,Fácil,Fácil,Fácil
1409,2.0,0.0,0.0,12.0,10.0,10.0,0.0,0.0,2.0,3.0,12.0,8.0,16.0,15.0,24.0,47.77443751081736,93.76537429460444,2.0,187.53074858920888,0.03125512476486815,10.418374921622718,0.0,7.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,17.0,6.0,1.8888888888888888,1.3076923076923077,3.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0.66667,0.66667,6.7619,7.7619,0.0,0.0,1.28571,0.0,0.01227,0.00613,0.0,0.01227,0.0184,0.0,0.0,0.00613,0.01227,0.0,0.0,0.0,5.53571,0.50688,358472.66337,245.0,0.0184,0.0,0.61963,0.38037,0.0,0.06748,0.14724,2.66667,0.0,0.94118,2.53623,6.6875,1.0,7.0,7.0,2.47525,163.0,23.28571,54.96196,53,3.0754716981132075,719.0918113207546,0.72,Fácil,Fácil,Fácil
1521,2.0,0.0,0.0,12.0,9.0,9.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.7964892512998434,0.0,7.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,14.0,5.0,1.5555555555555556,1.0769230769230769,3.0,3,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1.25,1.375,1.11111,1.27778,0.0,0.0,2.11111,0.0,0.01887,0.00943,0.0,0.0283,0.04717,0.0,0.0,0.0283,0.00943,0.0,0.0,0.00943,4.85556,0.5214300000000001,81443.86667,1452.22222,0.0283,0.0,0.56604,0.43396,0.0,0.07547000000000001,0.15094000000000002,4.0,0.0,0.73333,2.80556,9.93333,1.0,9.0,9.0,2.9,106.0,11.77778,52.5164,39,2.6666666666666665,1086.3540256410256,0.31,Difícil,Difícil,Não Fácil
1522,2.0,0.0,0.0,13.0,10.0,10.0,0.0,0.0,3.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081736,1.6666666666666667,89.62406251802892,0.017924812503605784,4.9791145843349405,0.0,8.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,16.0,6.0,1.6,1.1428571428571428,2.6666666666666665,3,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1.375,2.0,1.22222,2.02778,0.25,0.625,1.11111,0.00813,0.02439,0.00813,0.0,0.01626,0.03252,0.0,0.0,0.01626,0.02439,0.00813,0.0,0.0,6.25926,0.59833,291634.18056,1223.44444,0.0813,0.01626,0.58537,0.41463,0.01,0.07317,0.11382,1.16667,3.0,1.23077,2.04348,7.2,1.0,9.0,9.0,2.43056,123.0,13.666670000000002,69.20236,43,2.5348837209302326,994.3625581395349,0.4,Difícil,Difícil,Não Fácil
1523,2.0,0.0,0.0,12.0,9.0,9.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.7964892512998434,0.0,7.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,14.0,5.0,1.5555555555555556,1.0769230769230769,3.0,3,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,2.83333,3.0,3.04762,3.61905,0.0,0.0,1.14286,0.0087,0.01739,0.0087,0.0,0.02609,0.04348,0.0,0.0,0.02609,0.0087,0.0,0.0,0.0,7.07619,0.565,96127.35294,0.71429,0.060870000000000014,0.0,0.5913,0.4087,0.0,0.07826,0.14783,5.8,0.0,0.6470600000000001,2.26316,8.15385,1.0,7.0,7.0,2.47059,115.0,16.42857,60.01739,37,7.216216216216216,876.274351351351,0.84,Fácil,Fácil,Fácil
